Edge Sequence,Genus,1st order gonality,Divisor
2(*),1,gonality: 2,"[2, 0]",gonality: 3,"[3, 0]",gonality: 4,"[4, 0]",gonality: 2,"[1, 1]"
"2,7,7,2,7,5",24,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 14,"[9, 0, 1, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,7,6",25,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 14,"[9, 0, 1, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,7,7",26,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 14,"[9, 0, 1, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,7,8",27,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 15,"[9, 0, 1, 2, 0, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,8,2",22,gonality: 7,"[2, 0, 1, 2, 0, 2, 0]",gonality: 11,"[3, 0, 2, 3, 0, 3, 0]",gonality: 15,"[9, 0, 1, 3, 0, 2, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,8,3",23,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,8,4",24,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,8,5",25,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,8,6",26,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,8,7",27,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,2,8,8",28,gonality: 7,"[2, 0, 1, 2, 0, 1, 1]",gonality: 12,"[6, 1, 1, 2, 0, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,2,3",18,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 10,"[9, 0, 1, 0, 0, 0, 0]",gonality: 13,"[10, 0, 2, 1, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,2,4",19,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 10,"[9, 0, 1, 0, 0, 0, 0]",gonality: 13,"[10, 0, 2, 0, 1, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,2,5",20,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 1, 0, 0]",gonality: 14,"[10, 0, 2, 0, 1, 1, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,2,6",21,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 0, 0, 1]",gonality: 14,"[10, 0, 2, 0, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,2,7",22,gonality: 7,"[2, 0, 1, 3, 0, 0, 1]",gonality: 11,"[3, 0, 2, 4, 0, 0, 2]",gonality: 14,"[9, 0, 1, 3, 0, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,2,8",23,gonality: 7,"[2, 0, 1, 3, 0, 0, 1]",gonality: 11,"[3, 0, 2, 4, 0, 0, 2]",gonality: 15,"[10, 0, 2, 0, 0, 0, 3]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,3,3",19,gonality: 6,"[2, 0, 1, 3, 0, 0, 0]",gonality: 10,"[9, 0, 1, 0, 0, 0, 0]",gonality: 13,"[10, 0, 2, 0, 1, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,3,4",20,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 1, 0, 0]",gonality: 14,"[10, 0, 2, 0, 1, 1, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,3,5",21,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 1, 0, 0]",gonality: 14,"[10, 0, 2, 0, 1, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,3,6",22,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 0, 0, 1]",gonality: 14,"[10, 0, 2, 0, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,3,7",23,gonality: 7,"[2, 0, 1, 3, 0, 0, 1]",gonality: 12,"[9, 0, 1, 0, 0, 1, 1]",gonality: 15,"[10, 0, 2, 0, 0, 1, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,3,8",24,gonality: 7,"[2, 0, 1, 3, 0, 0, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 15,"[10, 0, 2, 0, 0, 0, 3]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,4,3",20,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 10,"[9, 0, 1, 0, 0, 0, 0]",gonality: 14,"[10, 0, 2, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,4,4",21,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 0, 1, 0]",gonality: 14,"[10, 0, 2, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,4,5",22,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 11,"[3, 0, 2, 3, 1, 1, 1]",gonality: 15,"[10, 0, 2, 0, 0, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,4,6",23,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 15,"[9, 0, 1, 3, 1, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,4,7",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 15,"[9, 0, 1, 3, 1, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,4,8",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,5,3",21,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 10,"[9, 0, 1, 0, 0, 0, 0]",gonality: 14,"[10, 0, 2, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,5,4",22,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 10,"[9, 0, 1, 0, 0, 0, 0]",gonality: 14,"[10, 0, 2, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,5,5",23,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 0, 1, 0]",gonality: 14,"[10, 0, 2, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,5,6",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 2, 0]",gonality: 15,"[10, 0, 2, 0, 0, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,5,7",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 16,"[10, 0, 2, 0, 0, 3, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,5,8",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 16,"[10, 0, 2, 0, 0, 1, 3]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,6,3",22,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 1, 0, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,6,4",23,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 1, 0, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,6,5",24,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 1, 0, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,6,6",25,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 12,"[9, 0, 1, 0, 1, 1, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,6,7",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 1, 1]",gonality: 15,"[9, 0, 1, 1, 1, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,6,8",27,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[9, 0, 1, 0, 1, 0, 2]",gonality: 16,"[10, 0, 2, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,7,3",23,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 2, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,7,4",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 2, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,7,5",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 2, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,7,6",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 2, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,7,7",27,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,7,8",28,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 16,"[9, 0, 1, 3, 0, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,8,2",23,gonality: 7,"[2, 0, 1, 1, 1, 2, 0]",gonality: 12,"[3, 0, 2, 4, 0, 3, 0]",gonality: 15,"[9, 0, 1, 3, 0, 2, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,8,3",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[9, 0, 1, 3, 0, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,8,4",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[9, 0, 1, 3, 0, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,8,5",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[9, 0, 1, 3, 0, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,8,6",27,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[9, 0, 1, 3, 0, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,8,7",28,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[9, 0, 1, 3, 0, 0, 0]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,3,8,8",29,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[6, 1, 1, 3, 0, 1, 1]",gonality: 15,"[9, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,2,3",19,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 1, 0, 0, 0]",gonality: 14,"[10, 0, 2, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,2,4",20,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 1, 0, 0, 0]",gonality: 14,"[10, 0, 2, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,2,5",21,gonality: 7,"[2, 0, 1, 1, 2, 0, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 14,"[9, 0, 1, 1, 2, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,2,6",22,gonality: 7,"[2, 0, 1, 1, 2, 0, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 14,"[9, 0, 1, 1, 2, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,2,7",23,gonality: 7,"[2, 0, 1, 1, 2, 0, 1]",gonality: 12,"[9, 0, 1, 1, 0, 0, 1]",gonality: 15,"[10, 0, 2, 1, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,2,8",24,gonality: 7,"[2, 0, 1, 1, 2, 0, 1]",gonality: 12,"[9, 0, 1, 1, 0, 0, 1]",gonality: 15,"[10, 0, 2, 1, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,3,3",20,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 1, 0, 0, 0]",gonality: 14,"[10, 0, 2, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,3,4",21,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,3,5",22,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[10, 0, 2, 2, 0, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,3,6",23,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 1, 0, 0, 1]",gonality: 15,"[10, 0, 2, 1, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,3,7",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,3,8",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 15,"[9, 0, 1, 1, 1, 1, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,4,3",21,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 1, 0, 0, 0]",gonality: 14,"[10, 0, 2, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,4,4",22,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 1, 0, 0, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,4,5",23,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 1, 0, 1, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,4,6",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 1, 0, 0, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,4,7",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 1, 0, 0, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,4,8",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 1, 0, 0, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,5,3",22,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,5,4",23,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,5,5",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 14,"[9, 0, 1, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,5,6",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 1, 2, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,5,7",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[6, 1, 1, 1, 2, 1, 1]",gonality: 16,"[9, 0, 1, 1, 2, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,5,8",27,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[6, 1, 1, 1, 2, 1, 1]",gonality: 16,"[9, 0, 1, 1, 2, 1, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,6,3",23,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[10, 0, 2, 3, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,6,4",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[10, 0, 2, 3, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,6,5",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,6,6",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,6,7",27,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 16,"[9, 0, 1, 2, 1, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,6,8",28,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 13,"[6, 1, 1, 1, 1, 2, 1]",gonality: 16,"[9, 0, 1, 1, 1, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,7,3",24,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,7,4",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,7,5",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,7,6",27,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[9, 0, 1, 2, 0, 0, 0]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,7,7",28,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,7,8",29,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 16,"[9, 0, 1, 2, 1, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,8,2",24,gonality: 7,"[2, 0, 1, 1, 1, 2, 0]",gonality: 12,"[6, 1, 1, 1, 1, 2, 0]",gonality: 15,"[9, 0, 1, 2, 1, 2, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,8,3",25,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,8,4",26,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,8,5",27,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,8,6",28,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,8,7",29,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,4,8,8",30,gonality: 7,"[2, 0, 1, 1, 1, 1, 1]",gonality: 12,"[6, 1, 1, 1, 1, 1, 1]",gonality: 15,"[9, 0, 1, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,5,2,3",20,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 10,"[9, 0, 1, 0, 0, 0, 0]",gonality: 13,"[10, 0, 2, 0, 1, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,5,2,4",21,gonality: 7,"[6, 1, 0, 0, 0, 0, 0]",gonality: 11,"[9, 0, 1, 0, 1, 0, 0]",gonality: 14,"[10, 0, 2, 0, 2, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,5,2,5",22,gonality: 7,"[2, 0, 1, 1, 2, 0, 1]",gonality: 12,"[9, 0, 1, 0, 2, 0, 0]",gonality: 14,"[9, 0, 1, 1, 2, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,5,2,6",23,gonality: 7,"[2, 0, 1, 1, 2, 0, 1]",gonality: 12,"[9, 0, 1, 0, 1, 0, 1]",gonality: 15,"[10, 0, 2, 0, 1, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,7,7,5,2,7",24,gonality: 7,"[2, 0, 1, 1, 2, 0, 1]",gonality: 12,"[9, 0, 1, 0, 0, 0, 2]",gonality: 15,"[10, 0, 2, 0, 0, 0, 3]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
